Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Front Squat (Barbell)";2;20;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Front Squat (Barbell)";3;30;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Front Squat (Barbell)";4;40;kg;5;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Leg Extension (Machine)";1;20;kg;10;;;;0;"";;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Leg Extension (Machine)";2;30;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Leg Extension (Machine)";3;40;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Leg Extension (Machine)";4;45;kg;11;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Leg Extension (Machine)";5;50;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Leg Extension (Machine)";6;55;kg;8;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Leg Extension (Machine)";7;45;kg;5;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Leg Extension (Machine)";8;35;kg;6;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Lunge (Dumbbell)";1;10;kg;10;;;;0;"Single dumbbell";;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Lunge (Dumbbell)";2;15;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Lunge (Dumbbell)";3;15;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Calf Press on Leg Press";1;50;kg;18;;;;0;"";;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Calf Press on Leg Press";2;70;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Calf Press on Leg Press";3;90;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Calf Press on Leg Press";4;100;kg;10;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Squat position calf raise";1;;;15;;;;0;"";;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Squat position calf raise";2;;;18;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Squat position calf raise";3;;;25;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Standing Calf Raise (Bodyweight)";1;;;15;;;;0;"";;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Standing Calf Raise (Bodyweight)";2;;;15;;;;0;;;58m
2022-11-22 19:44:35;"Tue 22 Nov 2022 - Quads";"Standing Calf Raise (Bodyweight)";3;;;15;;;;0;;;58m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Push Up";1;0;kg;15;;;;0;"";"";1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Cable Crossover";1;10;kg;10;;;;0;"";;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Cable Crossover";2;15;kg;5;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Cable Crossover";3;20;kg;10;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Cable Crossover";4;25;kg;12;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Cable Crossover";5;30;kg;10;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Cable Crossover";6;35;kg;10;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Chest Fly";1;25;kg;10;;;;0;"";;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Chest Fly";2;40;kg;10;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Chest Fly";3;45;kg;7;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Chest Fly";4;45;kg;7;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Bench Press (Barbell)";1;10;kg;10;;;;0;"";;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Bench Press (Barbell)";2;15;kg;10;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Bench Press (Barbell)";3;20;kg;5;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Bench Press (Barbell)";4;17.5;kg;10;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Incline Bench Press (Barbell)";1;7.5;kg;10;;;;0;"";;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Incline Bench Press (Barbell)";2;10;kg;10;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Incline Bench Press (Barbell)";3;15;kg;7;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Decline Bench Press (Barbell)";1;7.5;kg;10;;;;0;"";;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Decline Bench Press (Barbell)";2;10;kg;10;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Decline Bench Press (Barbell)";3;15;kg;7;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Decline Bench Press (Barbell)";4;15;kg;7;;;;0;;;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Incline Bench Press (Dumbbell)";1;15;kg;8;;;;0;"";;1h 9m
2022-11-23 19:58:29;"Wed 23 Nov 2022 - Chest";"Incline Bench Press (Dumbbell)";2;15;kg;8;;;;0;;;1h 9m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Romanian Deadlift (Barbell)";1;10;kg;12;;;;0;"";"";4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Romanian Deadlift (Barbell)";2;20;kg;10;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Romanian Deadlift (Barbell)";3;25;kg;10;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Glute Kickback (Machine)";1;1.5;kg;15;;;;0;"";;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Glute Kickback (Machine)";2;3;kg;15;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Glute Kickback (Machine)";3;3;kg;15;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Glute Kickback (Machine)";1;1.5;kg;15;;;;0;"Doggy. Side.";;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Glute Kickback (Machine)";2;3;kg;20;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Glute Kickback (Machine)";3;3;kg;25;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Hip Thrust (Barbell)";1;30;kg;10;;;;0;"";;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Hip Thrust (Barbell)";2;50;kg;15;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Hip Thrust (Barbell)";3;70;kg;10;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Hip Thrust (Barbell)";4;90;kg;10;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Sumo Deadlift (Barbell)";1;20;kg;5;;;;0;"1 half, 1 full";;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Sumo Deadlift (Barbell)";2;30;kg;10;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Sumo Deadlift (Barbell)";3;40;kg;10;;;;0;;;4m
2022-11-24 20:55:34;"Thurs 24 Nov 2022 - Glutes, Hams";"Sumo Deadlift (Barbell)";4;50;kg;10;;;;0;;;4m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bicep Curl (Dumbbell)";1;10;kg;10;;;;0;"";"";1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bicep Curl (Dumbbell)";2;12.5;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bicep Curl (Dumbbell)";3;15;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Preacher Curl (Barbell)";1;2.5;kg;10;;;;0;"";;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Preacher Curl (Barbell)";2;5;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Preacher Curl (Barbell)";3;7.5;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Preacher Curl (Barbell)";4;10;kg;6;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bicep Curl (Cable)";1;35;kg;12;;;;0;"";;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bicep Curl (Cable)";2;40;kg;12;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bicep Curl (Cable)";3;45;kg;11;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bicep Curl (Cable)";4;50;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Triceps Pushdown (Cable - Rope)";1;25;kg;10;;;;0;"";;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Triceps Pushdown (Cable - Rope)";2;30;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Triceps Pushdown (Cable - Rope)";3;35;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Tricep Extension (Dumbbell) (Single)";1;7.5;kg;10;;;;0;"";;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Tricep Extension (Dumbbell) (Single)";2;5;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Tricep Extension (Dumbbell) (Single)";3;7.5;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bench Dip";1;15;kg;20;;;;0;"";;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bench Dip";2;15;kg;19;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Bench Dip";3;15;kg;20;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Tricep reverse grip pushdown (Cable - Straight bar)";1;25;kg;12;;;;0;"";;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Tricep reverse grip pushdown (Cable - Straight bar)";2;30;kg;13;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Tricep reverse grip pushdown (Cable - Straight bar)";3;35;kg;13;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Tricep reverse grip pushdown (Cable - Straight bar)";4;40;kg;10;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Seated Palms Up Wrist Curl (Dumbbell)";1;15;kg;20;;;;0;"";;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Seated Palms Up Wrist Curl (Dumbbell)";2;20;kg;15;;;;0;;;1h 19m
2022-11-25 19:33:06;"Fri 25 Nov 2022 - Arms";"Seated Palms Up Wrist Curl (Dumbbell)";3;25;kg;15;;;;0;;;1h 19m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Overhead Press (Dumbbell)";1;10;kg;10;;;;0;"";"";4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Overhead Press (Dumbbell)";2;15;kg;10;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Overhead Press (Dumbbell)";3;20;kg;10;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Overhead Press (Dumbbell)";4;25;kg;4;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Overhead Press (Dumbbell)";5;15;kg;6;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Lateral Raise (Cable)";1;10;kg;10;;;;0;"";;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Lateral Raise (Cable)";2;15;kg;7;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Lateral Raise (Cable)";3;10;kg;7;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Lateral Raise (Cable)";4;15;kg;7;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Lateral Raise (Cable)";5;10;kg;10;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Reverse Fly (Machine)";1;25;kg;15;;;;0;"";;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Reverse Fly (Machine)";2;30;kg;10;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Reverse Fly (Machine)";3;35;kg;10;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Face Pull (Cable)";1;40;kg;15;;;;0;"";;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Face Pull (Cable)";2;50;kg;15;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Face Pull (Cable)";3;60;kg;20;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Face Pull (Cable)";4;65;kg;15;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Face Pull (Cable)";5;55;kg;15;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Face Pull (Cable)";6;45;kg;15;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Front Raise (Barbell)";1;5;kg;10;;;;0;"";;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Front Raise (Barbell)";2;7.5;kg;10;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Front Raise (Barbell)";3;10;kg;10;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Upright Row (Cable)";1;25;kg;12;;;;0;"";;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Upright Row (Cable)";2;30;kg;12;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Upright Row (Cable)";3;35;kg;10;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Shrug (Smith Machine)";1;20;kg;15;;;;0;"";;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Shrug (Smith Machine)";2;30;kg;15;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Shrug (Smith Machine)";3;35;kg;15;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Shrug (Dumbbell)";1;25;kg;15;;;;0;"";;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Shrug (Dumbbell)";2;25;kg;15;;;;0;;;4h 30m
2022-11-26 19:35:01;"Sat 27 Nov 2022 - Shoulders";"Shrug (Dumbbell)";3;25;kg;15;;;;0;;;4h 30m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Lat pulldown - Close Grip (Cable)";1;75;kg;10;;;;0;"";"";1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Lat pulldown - Close Grip (Cable)";2;85;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Lat pulldown - Close Grip (Cable)";3;95;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Lat pulldown - Close Grip (Cable)";4;110;kg;9;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Bent Over One Arm Row (Dumbbell)";1;25;kg;10;;;;0;"";;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Bent Over One Arm Row (Dumbbell)";2;30;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Bent Over One Arm Row (Dumbbell)";3;35;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Bent Over One Arm Row (Dumbbell)";4;40;kg;8;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Bent Over Row (Barbell)";1;10;kg;10;;;;0;"";;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Bent Over Row (Barbell)";2;15;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Bent Over Row (Barbell)";3;20;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"T Bar Row";1;27.5;kg;10;;;;0;"Last to last sess: 
30, 40, 50, 60x7";;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"T Bar Row";2;37.5;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"T Bar Row";3;50;kg;9;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Standing Cable Lat Pulldown (Straight bar)";1;35;kg;12;;;;0;"";;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Standing Cable Lat Pulldown (Straight bar)";2;45;kg;12;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Standing Cable Lat Pulldown (Straight bar)";3;55;kg;6;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Standing Cable Lat Pulldown (Straight bar)";4;50;kg;5;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Seated Row (Cable)";1;80;kg;10;;;;0;"";;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Seated Row (Cable)";2;90;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Seated Row (Cable)";3;100;kg;10;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Back Extension";1;15;kg;15;;;;0;"";;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Back Extension";2;20;kg;15;;;;0;;;1h 14m
2022-11-28 19:26:50;"Mon 28 Nov 2022 - Back";"Back Extension";3;35;kg;10;;;;0;;;1h 14m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Push Up";1;0;kg;15;;;;0;"";"";1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Push Up";2;0;kg;15;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Push Up";3;0;kg;15;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Dumbbell)";1;10;kg;25;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Dumbbell)";2;10;kg;25;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Barbell)";1;15;kg;10;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Barbell)";2;20;kg;7;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Barbell)";3;17.5;kg;8;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Incline Bench Press (Dumbbell)";1;15;kg;10;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Incline Bench Press (Dumbbell)";2;20;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Incline Bench Press (Dumbbell)";3;25;kg;5;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Cable Crossover";1;15;kg;10;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Cable Crossover";2;25;kg;12;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Cable Crossover";3;30;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Cable Crossover";4;30;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Chest Fly";1;25;kg;10;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Chest Fly";2;35;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Chest Fly";3;45;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Chest Fly";4;50;kg;4;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Chest Fly";5;50;kg;4;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Barbell)";1;10;kg;10;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Barbell)";2;10;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Barbell)";3;10;kg;9;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Barbell)";4;10;kg;9;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Press (Barbell)";5;10;kg;9;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Extension (Dumbbell)";1;12.5;kg;15;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Extension (Dumbbell)";2;12.5;kg;15;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Extension (Dumbbell)";3;12.5;kg;15;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Pushdown (Cable - Rope)";1;25;kg;10;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Pushdown (Cable - Rope)";2;30;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Pushdown (Cable - Rope)";3;30;kg;5;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Pushdown (Cable - Rope)";4;15;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Pushdown (Cable - Rope)";5;20;kg;8;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Pushdown (Cable - Rope)";6;15;kg;8;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Pushdown (Cable - Rope)";7;10;kg;8;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Triceps Pushdown (Cable - Rope)";8;5;kg;20;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Dip";1;0;kg;12;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Dip";2;0;kg;13;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Bench Dip";3;;;15;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Tricep pushback";1;5;kg;10;;;;0;"";;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Tricep pushback";2;7.5;kg;10;;;;0;;;1h 17m
2022-11-30 19:41:54;"Wed 30 Nov 2022 - Chest, Triceps";"Tricep pushback";3;7.5;kg;10;;;;0;;;1h 17m
2022-12-01 20:01:36;"Thurs 1 Dec 2022 - Glutes, Hams";"Signle leg Deadlift (Dumbbell)";1;15;kg;15;;;;0;"";"";2h 47m
2022-12-01 20:01:36;"Thurs 1 Dec 2022 - Glutes, Hams";"Signle leg Deadlift (Dumbbell)";2;20;kg;10;;;;0;;;2h 47m
2022-12-01 20:01:36;"Thurs 1 Dec 2022 - Glutes, Hams";"Signle leg Deadlift (Dumbbell)";3;25;kg;15;;;;0;;;2h 47m
2022-12-01 20:01:36;"Thurs 1 Dec 2022 - Glutes, Hams";"Romanian Deadlift (Barbell)";1;10;kg;12;;;;0;"";;2h 47m
2022-12-01 20:01:36;"Thurs 1 Dec 2022 - Glutes, Hams";"Romanian Deadlift (Barbell)";2;15;kg;12;;;;0;;;2h 47m
2022-12-01 20:01:36;"Thurs 1 Dec 2022 - Glutes, Hams";"Romanian Deadlift (Barbell)";3;25;kg;12;;;;0;;;2h 47m
2022-12-01 20:01:36;"Thurs 1 Dec 2022 - Glutes, Hams";"Duck Leg Press";1;50;kg;10;;;;0;"";;2h 47m
2022-12-01 20:01:36;"Thurs 1 Dec 2022 - Glutes, Hams";"Duck Leg Press";2;65;kg;10;;;;0;;;2h 47m
